Token,bible_1.txt,bible_10.txt,bible_11.txt,bible_12.txt,bible_13.txt,bible_14.txt,bible_15.txt,bible_2.txt,bible_3.txt,bible_4.txt,bible_5.txt,bible_6.txt,bible_7.txt,bible_8.txt,bible_9.txt
swelling,0,3,0,0,0,0,2,0,0,0,0,0,0,1,1
swellings,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
swept,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
swerved,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
swift,0,1,3,1,0,1,2,0,1,0,0,1,2,1,7
swifter,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1
swiftly,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
swim,0,0,1,0,0,2,0,0,0,0,1,0,1,0,1
swimmest,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
swimmeth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
swine,0,0,0,10,4,0,0,1,1,0,0,0,0,0,0
swines,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
swollen,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
swoon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
swooned,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sword,12,89,82,13,7,4,14,9,20,55,30,21,22,19,27
swords,0,1,8,4,2,0,0,0,0,1,1,0,1,2,4
sworn,3,4,5,0,2,0,1,1,8,6,2,1,2,7,6
sycamine,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sychar,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
sychem,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
sycomore,0,0,1,0,1,0,0,0,0,0,1,3,0,1,0
sycomores,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
syene,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
synagogue,0,0,0,10,18,13,2,0,0,0,0,0,0,0,0
synagogues,0,0,0,11,12,2,0,0,0,0,0,0,0,1,0
synonymous,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
syntyche,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
syracuse,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
syria,0,1,3,2,0,6,0,0,0,1,22,32,2,0,6
syriack,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
syriadamascus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
syriamaachah,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
syrian,5,0,0,0,1,0,0,0,1,0,1,1,2,0,1
syrians,0,1,1,0,0,0,0,0,0,0,35,23,0,0,1
syrophenician,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
t,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
taanach,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
taanathshiloh,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tabbaoth,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
tabbath,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tabeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tabeel,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
taberah,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
tabering,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tabernacle,0,3,4,0,3,3,14,216,33,5,8,17,9,10,3
tabernacles,0,0,3,6,2,0,1,1,4,0,0,1,5,7,0
tabitha,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
table,0,1,5,5,5,3,1,21,0,3,12,3,3,7,4
tables,0,0,9,4,2,2,1,15,16,0,1,5,0,0,1
tablets,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
tabor,0,1,1,0,0,0,0,0,0,6,0,1,0,1,0
tabret,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
tabrets,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2
tabrimon,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
taches,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
tachmonite,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tackling,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tacklings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tadmor,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
tahan,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
tahanites,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tahapanes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tahath,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0
tahpanhes,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
tahpenes,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
tahrea,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tahtimhodshi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tail,1,0,0,0,0,0,1,0,2,2,0,0,1,0,3
tails,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1
take,83,67,78,80,50,31,18,116,84,48,54,25,41,36,63
taken,23,45,25,17,32,15,6,21,25,22,23,13,27,14,30
taker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
takes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
takest,1,0,0,0,1,0,0,1,0,1,0,1,0,2,2
taketh,1,1,3,12,12,3,2,0,7,3,1,0,8,10,11
taking,0,1,2,2,4,6,2,0,0,0,0,1,1,1,0
tale,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0
talebearer,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2
talent,0,0,0,4,0,0,1,3,0,0,3,2,1,0,0
talents,0,0,0,12,0,0,0,5,0,0,8,19,7,0,0
tales,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
talitha,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
talk,0,2,1,1,1,0,0,1,2,1,0,2,3,9,1
talked,6,1,1,12,5,2,3,3,1,3,3,1,1,0,0
talkers,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
talkest,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
talketh,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
talking,1,0,1,2,0,1,1,0,0,0,1,0,2,0,0
tall,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1
taller,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
talmai,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0
talmon,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
tamah,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tamar,5,0,2,0,0,0,0,0,0,1,14,2,0,0,0
tame,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
tamed,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
tammuz,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tanach,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tanhumeth,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
tanner,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
tapestry,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
taphath,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tappuah,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0
tarah,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
taralah,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tare,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0
tarea,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tares,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
target,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
targets,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
tarpelites,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tarried,3,0,0,2,3,9,0,2,0,6,5,1,0,1,0
tarriest,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tarrieth,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
tarry,5,1,0,4,6,6,1,2,1,10,9,3,0,2,1
tarrying,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
tarshish,1,1,7,0,0,0,0,0,0,0,0,5,1,2,7
tarsus,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
tartak,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tartan,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
task,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taskmasters,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tasks,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taste,1,1,1,2,3,1,1,2,0,1,2,0,3,3,1
tasted,0,0,1,1,1,0,3,0,0,2,0,0,0,0,0
tasteth,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tatnai,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
tattlers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
taught,0,7,3,14,19,11,3,0,2,1,0,5,3,5,8
taunt,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
taunting,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
taverns,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tax,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
taxation,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
taxed,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
taxes,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
taxing,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
teach,3,2,4,9,9,10,7,4,13,3,2,2,12,25,3
teacher,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0
teachers,0,0,0,0,1,4,4,0,0,0,0,0,0,2,3
teachest,0,0,0,2,2,3,0,0,0,0,0,0,0,1,0
teacheth,0,0,0,0,0,5,1,0,0,0,1,0,2,5,2
teaching,0,1,0,9,6,6,2,0,0,0,0,1,0,0,0
tear,0,4,4,1,0,0,0,0,0,1,0,0,1,2,0
teareth,0,0,1,1,1,0,0,0,1,0,0,0,2,0,0
tears,0,8,1,2,2,3,5,0,0,0,0,1,3,7,4
teats,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
tebah,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tebaliah,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tebeth,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tedious,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
teeth,1,5,8,9,2,0,2,1,1,1,0,0,7,8,5
tehaphnehes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tehinnah,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
teil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tekel,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tekoa,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1
tekoah,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
tekoite,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
tekoites,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
telabib,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
telah,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
telaim,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
telassar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
telem,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
telharesha,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
telharsa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tell,22,14,10,30,39,13,2,2,5,20,24,9,8,5,14
tellest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
telleth,0,1,0,0,1,0,0,0,0,0,2,0,0,3,0
telling,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
telmelah,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
tema,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1
teman,3,2,3,1,0,0,0,0,0,0,0,2,0,0,0
temani,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
temanite,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
temanites,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
temeni,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
temper,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
temperance,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
temperate,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
tempered,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
tempest,0,0,3,1,0,2,2,0,0,0,0,0,2,3,5
tempestuous,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0
temple,0,5,14,45,42,23,16,0,0,2,7,17,18,9,6
temples,0,0,2,0,1,1,0,0,0,3,0,0,0,0,2
temporal,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tempt,2,0,0,4,3,3,0,0,1,0,0,0,0,0,1
temptation,0,0,0,3,5,4,3,0,0,0,0,0,0,1,0
temptations,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0
tempted,1,0,0,2,2,4,9,1,1,0,0,0,0,5,0
tempter,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
tempteth,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tempting,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
ten,18,4,29,9,10,4,12,29,8,39,30,26,19,6,5
tend,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tender,3,1,3,3,0,0,1,0,3,0,1,3,3,12,6
tenderhearted,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
tenderness,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tendeth,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
tenons,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
tenor,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tens,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tent,23,2,0,0,0,0,0,31,10,14,7,5,1,1,4
tenth,5,6,9,1,1,0,4,14,29,2,0,7,2,0,1
tentmakers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tents,6,4,0,3,0,0,0,7,11,7,8,9,2,5,4
terah,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0
teraphim,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0
teresh,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
termed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
terms,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
terraces,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
terrestrial,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
terrible,0,4,8,2,0,0,1,1,5,1,1,0,6,10,13
terribleness,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
terribly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
terrified,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0
terrifiest,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
terrify,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0
terror,1,3,11,0,0,2,1,1,3,0,0,0,2,1,4
terrors,0,2,1,0,0,0,0,0,1,0,0,0,7,4,0
tertius,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tertullus,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
testament,0,0,0,3,1,3,8,0,0,0,0,0,0,0,0
testator,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
testified,1,0,0,0,4,6,4,0,1,1,1,3,3,0,0
testifiedst,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
testifieth,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0
testify,0,1,3,0,8,4,3,0,5,0,0,0,2,2,1
testifying,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
testimonies,0,1,0,0,0,0,0,0,3,0,1,3,2,26,0
testimony,1,0,0,5,9,6,12,29,3,1,0,2,0,6,2
tetrarch,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0
thaddaeus,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
thahash,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thamah,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
thamar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
than,18,25,25,48,43,31,25,17,12,21,31,9,40,69,70
thank,0,0,1,1,7,9,2,0,0,0,0,4,3,0,0
thanked,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
thankful,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
thankfulness,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
thanking,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
thanks,0,0,1,4,6,24,3,0,0,0,1,5,7,22,0
thanksgiving,0,1,2,0,0,7,1,5,0,0,0,0,3,8,1
thanksgivings,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
thankworthy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
thara,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tharshish,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
that,791,890,775,922,1144,1229,727,728,859,834,822,640,753,808,1005
the,3873,4773,5079,3679,3053,3232,2470,5759,4784,4660,4488,5469,4987,3697,4190
theatre,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
thebez,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
thee,348,362,341,204,173,80,81,132,501,263,358,149,158,350,325
theeward,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
theft,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thefts,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0
their,217,455,380,211,109,117,130,385,264,272,117,296,362,330,287
theirs,3,2,1,3,0,1,1,2,5,1,0,2,0,0,0
thelasar,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
them,374,616,483,603,612,358,217,430,518,433,281,347,394,438,326
themselves,21,22,31,35,23,37,18,16,12,38,16,33,54,27,26
then,112,173,164,190,265,144,25,141,121,218,202,119,173,53,69
thence,19,10,8,19,7,12,0,2,16,22,16,7,4,0,3
thenceforth,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
theophilus,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ther,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
there,185,125,136,187,182,148,92,78,136,210,231,134,140,116,200
thereabout,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
thereat,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
thereby,1,5,3,1,1,1,4,1,0,0,0,0,1,1,2
therefore,63,124,126,84,130,118,44,32,72,85,90,64,61,52,92
therefrom,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
therein,15,23,19,11,5,9,13,30,26,17,6,11,12,14,18
thereinto,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
thereof,30,68,162,30,7,7,15,189,43,45,43,43,90,40,94
thereon,5,1,3,7,4,1,4,18,4,2,4,5,6,0,2
thereout,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
thereto,0,0,0,1,0,1,0,10,2,1,0,3,0,1,1
thereunto,0,0,0,0,0,2,2,4,1,0,0,0,0,0,0
thereupon,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0
therewith,1,2,1,0,0,2,3,7,2,4,3,4,0,3,5
therin,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
therof,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
these,124,68,65,113,154,84,77,69,122,69,46,123,59,9,46
thessalonians,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
thessalonica,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
theudas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
they,420,650,661,728,710,409,233,360,415,492,394,432,481,493,501
thick,4,3,8,2,1,0,0,1,3,0,5,2,6,3,1
thicker,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
thicket,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
thickets,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
thickness,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0
thief,3,0,2,4,6,2,4,0,1,0,0,0,2,2,2
thieves,0,2,1,7,4,1,0,0,0,0,0,0,0,0,1
thigh,8,1,2,0,0,0,1,3,0,3,0,0,0,1,2
thighs,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
thimnathah,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
thin,5,0,0,0,0,0,0,2,0,0,1,0,0,0,1
thine,50,85,64,35,43,7,4,19,140,85,80,55,49,137,85
thing,60,23,25,19,23,63,15,60,57,40,53,20,31,15,38
things,18,41,38,121,190,281,145,42,34,17,21,44,46,45,81
think,1,2,3,12,7,24,5,0,1,0,1,1,6,0,2
thinkest,0,0,0,3,1,2,0,0,0,0,1,1,1,0,0
thinketh,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0
thinking,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
third,16,8,11,15,16,7,23,11,12,7,20,29,8,0,2
thirdly,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
thirst,1,2,3,1,6,3,1,0,2,1,0,0,4,2,5
thirsted,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
thirsteth,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
thirsty,0,1,0,3,0,0,0,0,0,1,1,0,0,3,8
thirteen,1,0,1,0,0,0,0,2,2,5,1,3,0,0,0
thirteenth,1,1,0,0,0,0,0,0,0,0,0,2,6,0,1
thirtieth,0,2,0,0,0,0,0,0,0,0,0,5,2,0,0
thirty,24,2,6,7,3,1,1,30,16,20,21,28,16,0,0
thirtyfold,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
this,212,247,130,194,311,251,146,115,261,195,219,142,171,60,175
thistle,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0
thistles,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
thither,9,6,4,2,8,5,0,1,16,16,13,3,6,0,6
thitherward,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
thomas,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0
thongs,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
thorn,0,0,3,0,0,1,0,0,0,0,0,0,1,0,2
thorns,2,2,3,9,6,0,1,0,1,4,1,0,2,4,15
thoroughly,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
those,10,23,22,54,41,38,31,58,25,34,17,12,37,39,25
thou,419,386,326,287,345,151,130,424,715,282,420,188,363,615,423
though,3,25,28,8,15,52,14,3,2,9,5,1,25,19,24
thought,4,1,4,14,14,8,1,1,4,7,6,1,6,7,3
thoughtest,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
thoughts,1,3,7,4,5,2,2,0,0,1,0,2,4,15,11
thousand,2,2,50,10,6,6,32,56,55,52,41,125,64,7,12
thousands,4,1,5,0,0,1,3,4,11,13,5,10,1,4,0
thread,3,0,0,0,0,0,0,0,1,2,0,0,0,0,1
threaten,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
threatened,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
threatening,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
threatenings,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
three,40,12,45,20,21,17,18,39,38,44,56,72,55,0,8
threefold,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
threescore,6,1,5,1,2,3,3,9,12,11,6,15,15,1,3
thresh,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
threshed,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
thresheth,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
threshing,0,0,1,0,0,0,0,1,0,0,1,3,0,0,4
threshingfloor,1,1,0,0,0,0,0,0,3,1,4,7,0,0,0
threshingfloors,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
threshingplace,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
threshold,0,3,6,1,0,0,0,0,0,3,1,0,0,0,0
thresholds,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
threw,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0
threwest,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
thrice,0,0,0,4,4,3,0,2,0,0,0,2,0,0,0
throat,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1
throne,3,19,4,8,3,0,43,0,1,1,37,22,5,19,11
thrones,0,0,2,1,1,1,1,0,0,0,0,0,0,2,1
throng,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
thronged,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
thronging,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
through,16,28,30,37,36,90,41,10,36,22,17,11,18,37,36
throughly,0,2,0,1,1,1,1,0,0,0,0,0,1,1,3
throughout,14,1,1,5,13,10,2,39,17,13,8,22,14,4,0
throw,0,2,1,1,0,0,0,0,0,2,1,1,0,0,1
throwing,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
thrown,2,5,3,2,2,0,1,0,0,1,3,0,0,0,0
thrust,2,2,3,1,8,3,5,0,8,6,7,1,1,1,2
thrusteth,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
thumb,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
thumbs,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
thummim,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0
thunder,2,0,0,1,0,0,2,0,0,4,0,0,6,3,1
thunderbolts,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
thundered,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
thundereth,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
thunderings,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0
thunders,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0
thus,38,212,148,34,20,11,6,17,21,27,57,53,23,8,63
thy,390,277,365,199,152,44,74,196,690,156,393,179,169,855,461
thyatira,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
thyine,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
thyself,11,13,13,12,19,21,3,8,14,9,25,6,11,26,24
tiberias,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
tiberius,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tibhath,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
tibni,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
tidal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tidings,1,3,3,2,3,3,0,1,0,4,18,1,0,1,6
tie,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tied,0,0,0,3,1,0,0,1,0,1,2,0,0,0,0
tiglathpileser,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
tikvah,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
tikvath,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tile,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tilgathpilneser,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
tiling,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
till,11,13,25,23,15,12,5,3,5,11,7,4,18,4,13
tillage,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
tilled,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tiller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tillest,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
